Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
ARHGAP6	0	0	0	0	3	0	0	0	0	3	3	3
ARHGEF3	0	0	0	0	3	0	0	0	0	3	3	3
ARMC2	0	0	0	0	3	0	0	0	0	3	3	3
ARPP21	0	0	0	0	3	0	0	0	0	3	3	3
ARSF	0	0	0	0	1	2	0	0	0	3	3	3
ASB17	0	0	0	0	3	0	0	0	0	3	3	3
ASCC2	0	0	0	0	3	0	0	0	0	3	3	3
ATAD2B	0	0	0	0	3	0	0	0	0	3	3	3
ATP12A	0	0	0	0	3	0	0	0	0	3	3	3
ATP5PO	0	0	0	0	3	0	0	0	0	3	3	3
ATRX	0	0	0	0	3	0	0	0	0	3	3	3
ATXN3L	0	0	0	0	3	0	0	0	0	3	3	3
B4GALNT2	0	0	0	0	3	0	0	0	0	3	3	3
B4GALNT4	0	0	0	0	3	0	0	0	0	3	3	3
BAG3	0	0	0	0	3	0	0	0	0	3	3	3
BAIAP2	0	0	0	0	3	0	0	0	0	3	3	3
BARX1	0	0	0	0	3	0	0	0	0	3	3	3
BBS9	0	0	0	0	3	0	0	0	0	3	3	3
BCHE	0	0	0	0	3	0	0	0	0	3	3	3
BCL2L13	0	0	0	0	3	0	0	0	0	3	3	3
BEST4	0	0	0	0	3	0	0	0	0	3	3	3
BFAR	0	0	0	0	3	0	0	0	0	3	3	3
BRD2	0	0	2	0	1	0	0	0	0	3	3	3
BSPH1	0	0	0	0	3	0	0	0	0	3	3	3
BSPRY	0	0	0	0	3	0	0	0	0	3	3	3
C11orf52	0	0	0	0	3	0	0	0	0	3	3	3
C11orf91	0	0	0	0	3	0	0	0	0	3	3	3
C11orf96	0	0	0	0	3	0	0	0	0	3	3	3
C1D	0	0	0	0	3	0	0	0	0	3	3	3
C1S	0	0	0	0	3	0	0	0	0	3	3	3
C2orf74	0	0	0	0	3	0	0	0	0	3	3	3
C8orf34	1	0	0	0	2	0	0	0	0	3	3	3
CA4	0	0	0	0	3	0	0	0	0	3	3	3
CABIN1	0	0	0	0	3	0	0	0	0	3	3	3
CABLES1	0	0	3	0	0	0	0	0	0	3	3	3
CACNA1F	0	0	0	2	1	0	0	0	0	3	3	3
CAGE1	0	0	0	0	3	0	0	0	0	3	3	3
CAMK1G	0	0	0	0	3	0	0	0	0	3	3	3
CATSPERG	1	0	0	0	2	0	0	0	0	3	3	3
CCDC122	0	0	0	0	3	0	0	0	0	3	3	3
CCDC144CP	0	0	0	0	0	0	0	3	0	3	3	3
CCDC179	0	0	0	0	3	0	0	0	0	3	3	3
CCDC3	0	0	0	0	3	0	0	0	0	3	3	3
CCDC30	0	0	0	0	3	0	0	0	0	3	3	3
CCDC68	0	0	0	0	3	0	0	0	0	3	3	3
CCDC70	0	0	0	0	3	0	0	0	0	3	3	3
CCDC74A	0	0	0	0	3	0	0	0	0	3	3	3
CCDC8	0	0	0	0	3	0	0	0	0	3	3	3
CCDC83	0	0	0	0	3	0	0	0	0	3	3	3
CCDC93	0	0	0	0	3	0	0	0	0	3	3	3
CCL4	0	0	0	0	3	0	0	0	0	3	3	3
CCL8	0	0	0	0	3	0	0	0	0	3	3	3
CCM2	0	0	0	0	3	0	0	0	0	3	3	3
CCPG1	0	0	0	0	3	0	0	0	0	3	3	3
CD2	0	0	0	0	3	0	0	0	0	3	3	3
CD248	0	0	0	0	3	0	0	0	0	3	3	3
CDA	0	0	0	0	3	0	0	0	0	3	3	3
CDH12	0	0	0	0	3	0	0	0	0	3	3	3
CDH2	0	0	0	0	3	0	0	0	0	3	3	3
CDH20	0	0	0	0	3	0	0	0	0	3	3	3
CDK13	0	0	0	0	3	0	0	0	0	3	3	3
CDK18	0	0	0	0	3	0	0	0	0	3	3	3
CDKN1C	0	0	3	0	0	0	0	0	0	3	3	3
CEACAM7	0	0	0	0	3	0	0	0	0	3	3	3
CECR2	0	0	0	0	3	0	0	0	0	3	3	3
CELSR3	0	0	0	0	3	0	0	0	0	3	3	3
CEP152	0	0	0	0	3	0	0	0	0	3	3	3
CFAP210	0	0	0	0	3	0	0	0	0	3	3	3
CFAP96	0	0	0	0	3	0	0	0	0	3	3	3
CFAP97	0	0	0	0	3	0	0	0	0	3	3	3
CHAF1B	0	0	0	0	3	0	0	0	0	3	3	3
CHGA	0	0	0	0	3	0	0	0	0	3	3	3
CHPT1	0	0	0	0	3	0	0	0	0	3	3	3
CHST13	0	0	0	0	3	0	0	0	0	3	3	3
CIDEA	0	0	0	0	3	0	0	0	0	3	3	3
CIMAP1C	0	0	0	0	3	0	0	0	0	3	3	3
CIP2A	0	0	0	0	3	0	0	0	0	3	3	3
CLCC1	0	0	0	0	3	0	0	0	0	3	3	3
CLCN7	0	0	0	0	3	0	0	0	0	3	3	3
CLDN18	0	0	0	0	3	0	0	0	0	3	3	3
CLDN6	0	0	0	0	3	0	0	0	0	3	3	3
CLN5	0	0	0	0	3	0	0	0	0	3	3	3
CLPSL1	0	0	0	0	3	0	0	0	0	3	3	3
CLRN2	0	0	0	0	3	0	0	0	0	3	3	3
CMSS1	0	0	0	0	3	0	0	0	0	3	3	3
CNDP2	0	0	0	0	3	0	0	0	0	3	3	3
CNKSR1	0	0	0	0	3	0	0	0	0	3	3	3
COA8	0	0	0	0	3	0	0	0	0	3	3	3
COL21A1	0	0	0	0	3	0	0	0	0	3	3	3
COMMD10	0	0	0	0	3	0	0	0	0	3	3	3
COQ5	0	0	0	0	3	0	0	0	0	3	3	3
COQ8B	0	0	0	0	3	0	0	0	0	3	3	3
CRACDL	0	0	0	0	3	0	0	0	0	3	3	3
CREG2	0	0	0	0	3	0	0	0	0	3	3	3
CRIP1	0	0	0	0	3	0	0	0	0	3	3	3
CRLF2	0	0	0	0	3	0	0	0	0	3	3	3
CRMP1	0	0	0	0	3	0	0	0	0	3	3	3
CRTC1	0	0	0	0	3	0	0	0	0	3	3	3
CRTC2	0	0	0	0	3	0	0	0	0	3	3	3
CSN1S1	0	0	0	0	3	0	0	0	0	3	3	3
CT45A8	0	0	0	0	3	0	0	0	0	3	3	3
CTAGE15	0	0	0	0	3	0	0	0	0	3	3	3
CTAGE8	0	0	0	0	3	0	0	0	0	3	3	3
CTRL	0	0	0	0	3	0	0	0	0	3	3	3
CTSG	0	0	0	0	3	0	0	0	0	3	3	3
CTTNBP2	0	0	0	0	3	0	0	0	0	3	3	3
CXorf58	0	0	0	0	3	0	0	0	0	3	3	3
CXorf66	0	0	0	0	3	0	0	0	0	3	3	3
CYP3A7	0	0	0	0	3	0	0	0	0	3	3	3
CYP4F3	0	0	0	0	3	0	0	0	0	3	3	3
DAGLA	0	0	0	0	3	0	0	0	0	3	3	3
DAW1	0	0	0	0	3	0	0	0	0	3	3	3
DCAF6	0	0	0	0	3	0	0	0	0	3	3	3
DCTN1	0	0	0	0	3	0	0	0	0	3	3	3
DDX4	0	0	0	0	3	0	0	0	0	3	3	3
DDX52	0	0	0	0	3	0	0	0	0	3	3	3
DEFB128	0	0	0	0	3	0	0	0	0	3	3	3
DENND5B	0	0	0	0	3	0	0	0	0	3	3	3
DEPDC4	0	0	0	0	3	0	0	0	0	3	3	3
DHDDS	0	0	0	0	3	0	0	0	0	3	3	3
DKK2	0	0	0	0	3	0	0	0	0	3	3	3
DLGAP5	0	0	0	0	3	0	0	0	0	3	3	3
DMRT3	0	0	0	0	3	0	0	0	0	3	3	3
DMXL1	0	0	0	0	3	0	0	0	0	3	3	3
DPAGT1	0	0	0	0	3	0	0	0	0	3	3	3
DUS3L	0	0	0	0	3	0	0	0	0	3	3	3
DZIP1	0	0	0	0	3	0	0	0	0	3	3	3
EGFL7	0	0	0	0	3	0	0	0	0	3	3	3
ELAC2	0	0	0	0	3	0	0	0	0	3	3	3
ENST00000568641	0	0	0	0	3	0	0	0	0	3	3	3
ENST00000773049	0	0	0	0	0	0	0	3	0	3	3	3
ENTPD7	0	0	0	0	3	0	0	0	0	3	3	3
ERN2	0	0	0	0	3	0	0	0	0	3	3	3
ESS2	0	0	0	0	3	0	0	0	0	3	3	3
EYA4	0	0	0	0	3	0	0	0	0	3	3	3
F9	0	0	0	0	3	0	0	0	0	3	3	3
FADS6	0	0	0	3	0	0	0	0	0	3	3	3
FAHD1	0	0	0	0	3	0	0	0	0	3	3	3
FAM107A	0	0	0	0	3	0	0	0	0	3	3	3
FAM111B	2	0	0	0	1	0	0	0	0	3	3	3
FAM124B	0	0	0	0	3	0	0	0	0	3	3	3
FAM162B	0	0	0	0	3	0	0	0	0	3	3	3
FAM186B	1	0	0	0	2	0	0	0	0	3	3	3
FAM228B	0	0	0	0	3	0	0	0	0	3	3	3
FAM3D	0	0	0	0	3	0	0	0	0	3	3	3
FAM83F	0	0	0	0	2	1	0	0	0	3	3	3
FAM86B1	0	0	0	0	3	0	0	0	0	3	3	3
FAM90A10	0	0	0	0	3	0	0	0	0	3	3	3
FANK1	0	0	0	0	3	0	0	0	0	3	3	3
FASTKD5	0	0	0	0	3	0	0	0	0	3	3	3
FAXDC2	0	0	0	0	3	0	0	0	0	3	3	3
FBXO15	0	0	0	0	3	0	0	0	0	3	3	3
FBXO2	0	0	1	2	0	0	0	0	0	3	3	3
FBXO40	0	0	0	0	3	0	0	0	0	3	3	3
FCHSD1	0	0	0	0	3	0	0	0	0	3	3	3
FCRL4	0	0	0	0	3	0	0	0	0	3	3	3
FEZ1	0	0	0	0	3	0	0	0	0	3	3	3
FGD2	0	0	0	0	3	0	0	0	0	3	3	3
FGD5	0	0	0	0	3	0	0	0	0	3	3	3
FGFRL1	0	1	0	0	2	0	0	0	0	3	3	3
FIGNL1	0	0	0	0	3	0	0	0	0	3	3	3
FJX1	0	0	0	0	3	0	0	0	0	3	3	3
FMC1	0	0	0	0	3	0	0	0	0	3	3	3
FMR1NB	0	0	0	0	3	0	0	0	0	3	3	3
FRK	0	0	0	0	3	0	0	0	0	3	3	3
FRMPD4	0	0	0	0	3	0	0	0	0	3	3	3
FRZB	0	0	0	0	3	0	0	0	0	3	3	3
FSD2	0	0	0	0	3	0	0	0	0	3	3	3
FTCD	0	1	0	0	2	0	0	0	0	3	3	3
FZD5	0	0	0	0	3	0	0	0	0	3	3	3
GAGE2A	0	0	0	0	3	0	0	0	0	3	3	3
GATA5	0	0	0	0	3	0	0	0	0	3	3	3
GATAD1	0	0	0	0	3	0	0	0	0	3	3	3
GFER	0	0	0	0	3	0	0	0	0	3	3	3
GFPT2	0	0	0	0	3	0	0	0	0	3	3	3
GGT5	0	0	0	0	3	0	0	0	0	3	3	3
GIN1	0	0	0	0	3	0	0	0	0	3	3	3
GIP	0	0	0	0	3	0	0	0	0	3	3	3
GIPC1	0	0	0	0	3	0	0	0	0	3	3	3
GIPC2	0	0	0	0	3	0	0	0	0	3	3	3
GJB4	1	0	0	0	2	0	0	0	0	3	3	3
GLI4	0	0	0	0	3	0	0	0	0	3	3	3
GLRX5	0	0	0	0	3	0	0	0	0	3	3	3
GLS2	0	0	0	0	3	0	0	0	0	3	3	3
GLUD2	0	0	0	0	3	0	0	0	0	3	3	3
GOLGA6L26	0	0	0	0	3	0	0	0	0	3	3	3
GOLGA8G	0	0	0	0	3	0	0	0	0	3	3	3
GOSR2	0	0	0	0	3	0	0	0	0	3	3	3
GOT1L1	0	0	0	0	3	0	0	0	0	3	3	3
GPC5	0	0	0	0	3	0	0	0	0	3	3	3
GPER1	0	0	0	0	3	0	0	0	0	3	3	3
GPNMB	1	0	0	0	2	0	0	0	0	3	3	3
GRWD1	0	0	2	0	1	0	0	0	0	3	3	3
GSTM5	0	0	0	0	3	0	0	0	0	3	3	3
GSTP1	0	0	0	0	3	0	0	0	0	3	3	3
H1-5	0	0	0	0	3	0	0	0	0	3	3	3
H2BC13	0	0	0	0	3	0	0	0	0	3	3	3
H2BW2	0	0	0	0	0	3	0	0	0	3	3	3
HACD4	0	0	0	0	3	0	0	0	0	3	3	3
HAS3	0	0	0	0	3	0	0	0	0	3	3	3
HBS1L	0	0	0	0	3	0	0	0	0	3	3	3
HCFC1	0	0	0	0	3	0	0	0	0	3	3	3
HCRTR1	0	0	0	0	3	0	0	0	0	3	3	3
HDC	0	0	0	0	3	0	0	0	0	3	3	3
HDGFL1	0	0	0	1	2	0	0	0	0	3	3	3
HERPUD2	0	0	0	0	3	0	0	0	0	3	3	3
HFE	0	0	0	0	3	0	0	0	0	3	3	3
HIP1R	0	0	0	0	3	0	0	0	0	3	3	3
HK3	0	0	0	0	3	0	0	0	0	3	3	3
HLA-DOB	0	0	0	0	3	0	0	0	0	3	3	3
HLA-DPB2	0	0	0	0	0	0	0	3	0	3	3	3
HNRNPA1L2	0	0	0	0	3	0	0	0	0	3	3	3
HOMER2	0	0	0	0	3	0	0	0	0	3	3	3
HROB	0	0	0	0	3	0	0	0	0	3	3	3
HSDL1	0	0	0	0	3	0	0	0	0	3	3	3
HSPB9	0	0	0	0	3	0	0	0	0	3	3	3
IARS1	0	0	0	0	3	0	0	0	0	3	3	3
IBTK	0	0	0	0	3	0	0	0	0	3	3	3
IFNAR1	0	0	0	0	3	0	0	0	0	3	3	3
IFT46	0	0	0	0	3	0	0	0	0	3	3	3
IGLL1	0	0	0	0	3	0	0	0	0	3	3	3
IL10RB	0	0	0	0	3	0	0	0	0	3	3	3
IL3	0	0	0	0	3	0	0	0	0	3	3	3
IL9	0	0	0	0	3	0	0	0	0	3	3	3
IMPA2	0	0	0	0	3	0	0	0	0	3	3	3
INHBB	0	0	0	0	3	0	0	0	0	3	3	3
INPP4A	0	0	0	0	3	0	0	0	0	3	3	3
INPPL1	0	0	0	0	3	0	0	0	0	3	3	3
IPP	0	0	0	0	3	0	0	0	0	3	3	3
IQSEC1	0	0	1	0	2	0	0	0	0	3	3	3
ITGB7	0	0	0	0	3	0	0	0	0	3	3	3
KBTBD13	0	0	0	0	3	0	0	0	0	3	3	3
KCNK16	0	0	0	0	3	0	0	0	0	3	3	3
KCNK18	0	0	0	0	3	0	0	0	0	3	3	3
KCNK4	0	0	0	0	3	0	0	0	0	3	3	3
KCNQ4	0	0	0	0	3	0	0	0	0	3	3	3
KCTD3	0	0	0	0	3	0	0	0	0	3	3	3
KDF1	0	0	0	0	3	0	0	0	0	3	3	3
KIDINS220	0	0	0	0	3	0	0	0	0	3	3	3
KIF12	0	0	0	0	3	0	0	0	0	3	3	3
KIF21A	0	0	0	0	3	0	0	0	0	3	3	3
KIF3A	0	0	0	0	3	0	0	0	0	3	3	3
KLC2	0	0	0	0	3	0	0	0	0	3	3	3
KMO	0	0	0	0	3	0	0	0	0	3	3	3
KNOP1	0	0	0	0	3	0	0	0	0	3	3	3
KRT16P2	0	0	0	0	0	0	0	3	0	3	3	3
KRT73	0	0	0	0	3	0	0	0	0	3	3	3
KRTAP21-3	0	0	0	0	3	0	0	0	0	3	3	3
KSR1	0	0	0	0	3	0	0	0	0	3	3	3
KYNU	0	0	0	0	3	0	0	0	0	3	3	3
LACC1	0	0	0	0	3	0	0	0	0	3	3	3
LACTBL1	0	0	0	0	3	0	0	0	0	3	3	3
LANCL2	0	0	0	0	3	0	0	0	0	3	3	3
LBX2	0	0	0	0	3	0	0	0	0	3	3	3
LCE1F	0	0	0	1	2	0	0	0	0	3	3	3
LCE3D	0	0	0	0	3	0	0	0	0	3	3	3
LCNL1	0	0	0	0	3	0	0	0	0	3	3	3
LEMD2	0	0	0	0	3	0	0	0	0	3	3	3
LGI2	0	0	0	0	3	0	0	0	0	3	3	3
LGR4	0	0	0	0	3	0	0	0	0	3	3	3
LIFR	0	0	0	0	3	0	0	0	0	3	3	3
LIPN	0	0	0	0	3	0	0	0	0	3	3	3
LMF1	0	0	0	0	3	0	0	0	0	3	3	3
LOX	0	0	0	0	3	0	0	0	0	3	3	3
LPIN3	0	0	0	0	3	0	0	0	0	3	3	3
LPL	0	0	0	0	0	3	0	0	0	3	3	3
LRCH4	0	0	0	0	3	0	0	0	0	3	3	3
LRFN2	0	0	0	0	3	0	0	0	0	3	3	3
LRIF1	0	0	0	0	3	0	0	0	0	3	3	3
LRRC19	1	0	0	0	2	0	0	0	0	3	3	3
LRRC27	0	0	0	0	3	0	0	0	0	3	3	3
LRRC3C	0	0	0	0	3	0	0	0	0	3	3	3
LRRC55	0	0	0	0	3	0	0	0	0	3	3	3
LRWD1	0	0	0	0	3	0	0	0	0	3	3	3
MAGEA6	0	0	0	0	3	0	0	0	0	3	3	3
MAML1	0	0	0	0	3	0	0	0	0	3	3	3
MAN2A1	0	0	3	0	0	0	0	0	0	3	3	3
MAP2	0	0	0	0	3	0	0	0	0	3	3	3
MAPK15	0	0	0	0	3	0	0	0	0	3	3	3
MARCHF7	0	0	0	0	3	0	0	0	0	3	3	3
MBD1	0	0	0	0	3	0	0	0	0	3	3	3
MBL2	0	0	0	0	3	0	0	0	0	3	3	3
MCM3	0	0	0	0	3	0	0	0	0	3	3	3
MCM7	0	0	0	0	3	0	0	0	0	3	3	3
MCMBP	0	0	0	0	3	0	0	0	0	3	3	3
MCMDC2	0	0	0	0	3	0	0	0	0	3	3	3
MDH2	0	0	0	0	3	0	0	0	0	3	3	3
MEA1	0	0	0	0	3	0	0	0	0	3	3	3
MEIOC	0	0	0	0	3	0	0	0	0	3	3	3
METTL21C	0	0	0	0	3	0	0	0	0	3	3	3
MFRP	0	0	0	0	3	0	0	0	0	3	3	3
MFSD2B	0	0	0	0	3	0	0	0	0	3	3	3
MICALL1	0	0	0	0	3	0	0	0	0	3	3	3
MLH1	0	0	0	0	3	0	0	0	0	3	3	3
MLX	0	0	0	0	3	0	0	0	0	3	3	3
MMP7	0	0	0	0	3	0	0	0	0	3	3	3
MOGAT1	0	0	0	0	3	0	0	0	0	3	3	3
MPHOSPH9	0	0	0	0	3	0	0	0	0	3	3	3
MRGPRX2	0	0	0	0	3	0	0	0	0	3	3	3
MRPL35	0	0	0	0	3	0	0	0	0	3	3	3
MRPS30	0	0	0	0	3	0	0	0	0	3	3	3
MRPS34	0	0	0	0	3	0	0	0	0	3	3	3
MSH6	0	0	0	0	3	0	0	0	0	3	3	3
MYBBP1A	0	0	0	0	2	1	0	0	0	3	3	3
MYDGF	0	0	0	0	3	0	0	0	0	3	3	3
MYH1	0	0	0	0	3	0	0	0	0	3	3	3
MYH14	0	0	0	0	3	0	0	0	0	3	3	3
NBR1	0	0	0	0	3	0	0	0	0	3	3	3
NCAM2	0	0	0	0	3	0	0	0	0	3	3	3
NDUFAF7	0	0	0	0	3	0	0	0	0	3	3	3
NDUFB9	0	0	0	0	3	0	0	0	0	3	3	3
NELL2	0	0	0	0	3	0	0	0	0	3	3	3
NEURL4	0	0	0	0	3	0	0	0	0	3	3	3
NEXN	0	0	0	0	3	0	0	0	0	3	3	3
NFU1	0	0	0	0	3	0	0	0	0	3	3	3
NGRN	0	0	0	0	3	0	0	0	0	3	3	3
NIT1	0	0	0	0	3	0	0	0	0	3	3	3
NOD2	0	0	0	0	3	0	0	0	0	3	3	3
NOS2P1	0	0	0	0	0	0	0	3	0	3	3	3
NOTCH1	0	0	0	0	3	0	0	0	0	3	3	3
NOXO1	1	0	0	0	2	0	0	0	0	3	3	3
NPAS3	0	0	0	0	3	0	0	0	0	3	3	3
NPFFR1	0	0	0	0	3	0	0	0	0	3	3	3
NPTX1	0	0	0	0	3	0	0	0	0	3	3	3
NR3C1	0	0	0	0	3	0	0	0	0	3	3	3
NRDE2	0	0	0	0	3	0	0	0	0	3	3	3
NRTN	0	0	0	0	3	0	0	0	0	3	3	3
NSMCE1	0	0	0	0	3	0	0	0	0	3	3	3
NSRP1	0	0	0	0	3	0	0	0	0	3	3	3
NT5C2	0	0	0	0	3	0	0	0	0	3	3	3
NUAK1	0	0	0	0	3	0	0	0	0	3	3	3
NUCB1	0	0	0	0	3	0	0	0	0	3	3	3
NUDT19	0	0	0	0	3	0	0	0	0	3	3	3
NUMA1	0	0	0	0	3	0	0	0	0	3	3	3
NUP160	0	0	0	0	3	0	0	0	0	3	3	3
OGG1	0	0	0	0	3	0	0	0	0	3	3	3
OMA1	0	0	0	0	3	0	0	0	0	3	3	3
OPRK1	0	0	0	0	2	0	0	1	0	3	3	3
OR10A4	0	0	0	0	3	0	0	0	0	3	3	3
OR10H5	0	0	0	0	3	0	0	0	0	3	3	3
OR10K1	0	0	0	0	3	0	0	0	0	3	3	3
OR11H2	0	0	0	0	3	0	0	0	0	3	3	3
OR14J1	0	0	0	0	3	0	0	0	0	3	3	3
OR2B6	0	0	0	0	3	0	0	0	0	3	3	3
OR2H1	0	0	0	0	3	0	0	0	0	3	3	3
OR2M5	0	0	0	0	3	0	0	0	0	3	3	3
OR2V1	0	0	0	0	3	0	0	0	0	3	3	3
OR2W1	0	0	0	0	3	0	0	0	0	3	3	3
OR4A15	0	0	0	0	3	0	0	0	0	3	3	3
