"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples","MutationPercentage","MutationGroup"
"SERPINA12",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SERPINE1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SESN1",0,0,1,0,1,0,0,0,0,2,2,2,25,"0-25%"
"SEZ6L",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SFRP1",0,0,2,0,0,0,0,0,0,2,2,2,25,"0-25%"
"SFTPA1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SGIP1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SH3RF1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SHC4",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SHISA2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SHISAL1",0,0,1,0,1,0,0,0,0,2,2,2,25,"0-25%"
"SHLD2P3",0,0,0,0,0,0,0,2,0,2,2,2,25,"0-25%"
"SHQ1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SIGLEC6",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SIK1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SIMC1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SIRT5",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLAMF1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC10A6",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC15A3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC15A4",0,0,0,1,0,1,0,0,0,2,2,2,25,"0-25%"
"SLC24A4",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC25A36",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC26A3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC26A6",0,0,0,0,1,0,0,1,0,2,2,2,25,"0-25%"
"SLC26A9",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC2A10",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC2A2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC2A4",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC34A1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC35B1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC35C1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC36A4",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC38A8",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC45A1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC4A1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC4A5",0,0,1,0,1,0,0,0,0,2,2,2,25,"0-25%"
"SLC5A12",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC66A1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC6A1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC6A19",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC7A14",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SLC8B1",0,0,0,0,1,0,0,1,0,2,2,2,25,"0-25%"
"SLC9B2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SMC4",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SMCO2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SMYD1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SNCAIP",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SNRNP48",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SNX15",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SNX29",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SNX30",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SOCS7",0,0,0,1,1,0,0,0,0,2,2,2,25,"0-25%"
"SOX1",0,0,0,2,0,0,0,0,0,2,2,2,25,"0-25%"
"SOX30",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SP2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SPAG11B",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SPATA17",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SPATA31C2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SPATA31F3",2,0,0,0,0,0,0,0,0,2,2,2,25,"0-25%"
"SPATA4",2,0,0,0,0,0,0,0,0,2,2,2,25,"0-25%"
"SPATS1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SPEM1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SPEM3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SPINT2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SPRY1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SPTY2D1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SRPRB",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SSH3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SSTR1",0,0,0,2,0,0,0,0,0,2,2,2,25,"0-25%"
"ST18",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ST8SIA6",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"STAMBPL1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"STK32B",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"STPG4",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"STRN4",0,0,0,1,1,0,0,0,0,2,2,2,25,"0-25%"
"STX17",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SUGP1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SULF2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SULT1C2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SWI5",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SYCE3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SYCP1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SYT12",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SYT15B",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SYTL5",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TAAR8",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TACSTD2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TADA2A",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TAOK2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TAS2R41",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TBC1D10A",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TBC1D27P",0,0,0,0,0,0,0,2,0,2,2,2,25,"0-25%"
"TBC1D28",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TBC1D30",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TBC1D3B",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TBL2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TBX1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TBX15",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TBX22",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TCERG1L",0,0,0,1,1,0,0,0,0,2,2,2,25,"0-25%"
"TCN1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TCP11L1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TCP11X1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TCTN1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TDP2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TDRP",0,0,2,0,0,0,0,0,0,2,2,2,25,"0-25%"
"TEAD3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TEAD4",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TENT4B",0,0,0,1,1,0,0,0,0,2,2,2,25,"0-25%"
"TESK2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TESMIN",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TET3",0,0,0,0,1,0,0,1,0,2,2,2,25,"0-25%"
"TEX14",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TFAP2D",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TGFBR3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TGM5",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TGM7",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"THBS3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"THTPA",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"THUMPD3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TIGD2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TLL2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TLR7",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TLR8",0,0,0,0,0,0,0,0,2,2,2,2,25,"0-25%"
"TM6SF1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TM9SF1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMC1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMEM123",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMEM17",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMEM207",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMEM235",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMEM38B",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMEM39A",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMEM41A",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMEM63A",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMEM63B",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMF1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TMTC3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TNFAIP3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TNRC6B",0,0,2,0,0,0,0,0,0,2,2,2,25,"0-25%"
"TNRC6C",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TNS2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TNS3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TOP3B",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TOR1A",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRABD2A",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRAF1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRAFD1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRAPPC13",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRBV7-3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TREH",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TREM1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRIM34",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRIM37",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRIM47",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRIM49",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRIM55",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRIM6",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRIM77",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRIO",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRMT11",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRMT1L",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRO",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TRPV4",1,0,0,0,1,0,0,0,0,2,2,2,25,"0-25%"
"TRUB2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TSC22D2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TSPO2",0,0,0,0,1,0,0,1,0,2,2,2,25,"0-25%"
"TTC17",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TTC27",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TTC7A",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TTR",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TUB",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"TXNDC5",0,0,2,0,0,0,0,0,0,2,2,2,25,"0-25%"
"TXNIP",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UAP1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UBA6",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UBE3D",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UBQLN4",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UBTD2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UGT1A9",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UGT2B11",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UGT2B4",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UMPS",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UNC13B",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UNC5B",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UQCR10",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"USP17L4",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"USP18",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"USP53",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UTP23",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"UTS2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"VANGL1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"VCPKMT",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"VCX3A",0,0,0,1,1,0,0,0,0,2,2,2,25,"0-25%"
"VEZF1",0,0,0,2,0,0,0,0,0,2,2,2,25,"0-25%"
"VPREB1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"VPS13A",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"VRTN",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"VSTM2B",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"WIPF3",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"WIZ",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"WNT1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"XBP1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"XKR7",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"YIPF7",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"YLPM1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZBTB32",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZBTB5",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZDHHC20",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZDHHC24",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZFP30",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZFP57",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZFP69",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZIC5",0,0,2,0,0,0,0,0,0,2,2,2,25,"0-25%"
"ZKSCAN8",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZMAT1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF10",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF12",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF212",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF248",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF286A",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF287",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF300",0,0,2,0,0,0,0,0,0,2,2,2,25,"0-25%"
"ZNF343",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF486",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF503",0,0,1,0,1,0,0,0,0,2,2,2,25,"0-25%"
"ZNF516",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF532",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF536",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF597",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF599",1,0,0,0,1,0,0,0,0,2,2,2,25,"0-25%"
"ZNF606",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF658",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF668",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF671",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF680",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF7",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF700",1,0,0,0,1,0,0,0,0,2,2,2,25,"0-25%"
"ZNF723",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF750",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF768",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF783",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNF793",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNHIT2",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZNHIT6",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZPR1",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"ZSWIM4",0,0,0,0,2,0,0,0,0,2,2,2,25,"0-25%"
"SIRPA",0,0,1,0,15,0,0,0,0,16,1,1,12.5,"0-25%"
"OR13C7",1,0,0,0,5,0,2,0,0,8,1,1,12.5,"0-25%"
"SLX4",0,0,0,0,7,0,0,0,0,7,1,1,12.5,"0-25%"
"ACE",0,0,0,0,5,0,0,0,0,5,1,1,12.5,"0-25%"
"OR5L2",0,0,0,0,5,0,0,0,0,5,1,1,12.5,"0-25%"
"GOLGA8T",0,0,0,0,4,0,0,0,0,4,1,1,12.5,"0-25%"
"ABHD18",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"ADCK2",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"AK4P3",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"C9orf43",0,0,0,1,2,0,0,0,0,3,1,1,12.5,"0-25%"
"EHHADH",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"EPS8",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"FAM221A",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"IFNA16",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"KRTAP2-3",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"KRTAP4-4",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"OR1R1P",0,1,0,0,2,0,0,0,0,3,1,1,12.5,"0-25%"
"OR52E1",0,1,0,0,2,0,0,0,0,3,1,1,12.5,"0-25%"
"OR52K2",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"OR5L1",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"OR6K2",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"SAMHD1",2,0,1,0,0,0,0,0,0,3,1,1,12.5,"0-25%"
"SERPINB2",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"SLC52A3",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"STOX2",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"USP17L18",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"VCAM1",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"ZMYM5",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"ZNF74",0,0,0,0,3,0,0,0,0,3,1,1,12.5,"0-25%"
"ABCC3",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"ADA",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"ADAM18",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"ADAM30",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"ADGRG5",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"ADGRL1",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"AFAP1L2",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"AGAP6",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"AK8",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"ANTXRLP1",0,0,0,0,0,0,0,2,0,2,1,1,12.5,"0-25%"
"ARL13B",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"ARPC1B",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"ATAD3B",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"ATRN",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"BAZ1A",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"BIRC2",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"BLZF1",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"BTN2A2",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"BTN3A3",0,0,0,0,1,1,0,0,0,2,1,1,12.5,"0-25%"
"C8orf89",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"CCDC142",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"CEL",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"CEP295NL",0,1,0,0,1,0,0,0,0,2,1,1,12.5,"0-25%"
"CES1",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"CFAP92",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"CHADL",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"CHI3L2",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"CHST12",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"CLEC17A",0,0,0,1,1,0,0,0,0,2,1,1,12.5,"0-25%"
"CLRN3",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"CTAGE9",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"DCBLD1",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"DDI1",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"DUS2",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"DUSP1",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"DYRK4",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"EPHA7",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"ETHE1",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"EVA1A",0,0,1,0,1,0,0,0,0,2,1,1,12.5,"0-25%"
"FAM111A",0,1,0,0,1,0,0,0,0,2,1,1,12.5,"0-25%"
"FAM53A",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"FLYWCH2",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"FOLR2",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"FOXM1",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"GALNT6",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"GANAB",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"GGTLC3",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"GJD4",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"GMNN",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"GSG1L2",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"GUCY1A1",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"HEATR9",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"HLCS",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"HNRNPDL",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"IDO1",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"IFNA17",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"IGHD",0,0,0,0,1,0,0,1,0,2,1,1,12.5,"0-25%"
"IGHV1OR21-1",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"IGHV4-39",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"ITSN2",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"KCNH3",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"KRTAP4-12",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
"LGALS9C",0,0,0,0,2,0,0,0,0,2,1,1,12.5,"0-25%"
